| ra_number  |of_number  |se_number  |race_id|office_id|ra_num_winners|rt_number  |rt_party_name|of_description  |ot_number  |ot_name |se_name |of_scope|race_order |el_date |ra_uncontested|ra_tabulate|st_postal|ra_national_b|
|  14036|  14018| 17|G  |H| 1|  7| ||  3|U.S. House  |District 17 |L   |940|20081104| 1|  0|IL   |1|
|  14038|  14019| 18|G  |H| 1|  7| ||  3|U.S. House  |District 18 |L   |970|20081104| 0|  1|IL   |1|
|  14040|  14020| 19|G  |H| 1|  7| ||  3|U.S. House  |District 19 |L   |990|20081104| 0|  1|IL   |1|
|  15007|  15012|  0|G  |G| 1|  7| ||  4|Governor||S   |200|20081104| 0|  1|IN   |1|
|  15014|  15002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |350|20081104| 0|  1|IN   |1|
|  15017|  15003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |380|20081104| 0|  1|IN   |1|
|  15020|  15004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |410|20081104| 0|  1|IN   |1|
|  15023|  15005|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |440|20081104| 0|  1|IN   |1|
|  15026|  15006|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |470|20081104| 0|  1|IN   |1|
|  15029|  15007|  6|G  |H| 1|  7| ||  3|U.S. House  |District 6  |L   |500|20081104| 0|  1|IN   |1|
|  15032|  15008|  7|G  |H| 1|  7| ||  3|U.S. House  |District 7  |L   |530|20081104| 0|  1|IN   |1|
|  15035|  15009|  8|G  |H| 1|  7| ||  3|U.S. House  |District 8  |L   |560|20081104| 0|  1|IN   |1|
|  15038|  15010|  9|G  |H| 1|  7| ||  3|U.S. House  |District 9  |L   |590|20081104| 0|  1|IN   |1|
|  15340|  14289|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |390|20081104| 0|  1|IL   |1|
|  15800|  14402|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |110|20081104| 0|  1|IL   |1|
|  16673|  16002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |   3460|20081104| 0|  1|IA   |1|
|  16674|  16003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |   3470|20081104| 0|  1|IA   |1|
|  16675|  16004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |   3480|20081104| 0|  1|IA   |1|
|  16676|  16005|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |   3490|20081104| 0|  1|IA   |1|
|  16677|  16006|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |   3500|20081104| 0|  1|IA   |1|
|  17007|  17001|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |380|20081104| 0|  1|KS   |1|
|  17009|  17004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |420|20081104| 0|  1|KS   |1|
|  17010|  17005|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |430|20081104| 0|  1|KS   |1|
|  17062|  16225|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |110|20081104| 0|  1|IA   |1|
|  17355|  17003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |390|20081104| 0|  1|KS   |1|
|  17585|  17000|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |151|20081104| 0|  1|KS   |1|
|  18003|  18205|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |165|20081104| 0|  1|KY   |1|
|  18009|  18004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |270|20081104| 0|  1|KY   |1|
|  18011|  18005|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |300|20081104| 0|  1|KY   |1|
|  18013|  18006|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |330|20081104| 0|  1|KY   |1|
|  18015|  18007|  6|G  |H| 1|  7| ||  3|U.S. House  |District 6  |L   |360|20081104| 0|  1|KY   |1|
|  18622|  18002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |190|20081104| 0|  1|KY   |1|
|  18624|  18003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |220|20081104| 0|  1|KY   |1|
|  20048|  19002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |280|20081104| 0|  1|LA   |1|
|  20049|  19003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |290|20081104| 1|  0|LA   |1|
|  20050|  19004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |310|20081104| 1|  0|LA   |1|
|  20051|  19005|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |320|20081104| 1|  0|LA   |1|
|  20052|  19006|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |350|20081104| 1|  0|LA   |1|
|  20053|  19007|  6|G  |H| 1|  7| ||  3|U.S. House  |District 6  |L   |360|20081104| 0|  1|LA   |1|
|  20054|  19008|  7|G  |H| 1|  7| ||  3|U.S. House  |District 7  |L   |370|20081104| 0|  1|LA   |1|
|  20157|  19451|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |270|20081104| 0|  1|LA   |1|
|  20239|  19003|  2|D  |H| 1|  4|Dem  ||  3|U.S. House  |District 2  |L   |300|20081104| 0|  1|LA   |1|
|  20240|  19005|  4|D  |H| 1|  4|Dem  ||  3|U.S. House  |District 4  |L   |330|20081104| 0|  1|LA   |1|
|  20241|  19005|  4|R  |H| 1|  5|GOP  ||  3|U.S. House  |District 4  |L   |340|20081104| 0|  1|LA   |1|
|  20643|  20000|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |190|20081104| 0|  1|ME   |1|
|  20644|  20001|  1|G  |H| 1|  7| |Portland and South  |  3|U.S. House  |District 1  |L   |270|20081104| 0|  1|ME   |1|
|  20645|  20002|  2|G  |H| 1|  7| |North State |  3|U.S. House  |District 2  |L   |300|20081104| 0|  1|ME   |1|
|  21116|  20429|  0|G  |I| 1| 13| || 42|Question|1-Veto Tax on Drinks & Insurance|S   |  10810|20081104| 0|  1|ME   |1|
|  21746|  21000|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |220|20081104| 0|  1|MD   |1|
|  21749|  21001|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |230|20081104| 0|  1|MD   |1|
|  21752|  21002|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |240|20081104| 0|  1|MD   |1|
|  21754|  21003|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |370|20081104| 0|  1|MD   |1|
|  21757|  21004|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |380|20081104| 0|  1|MD   |1|
|  21760|  21005|  6|G  |H| 1|  7| ||  3|U.S. House  |District 6  |L   |390|20081104| 0|  1|MD   |1|
|  21762|  21006|  7|G  |H| 1|  7| ||  3|U.S. House  |District 7  |L   |400|20081104| 0|  1|MD   |1|
|  21764|  21007|  8|G  |H| 1|  7| ||  3|U.S. House  |District 8  |L   |430|20081104| 0|  1|MD   |1|
|  22540|  21559|  1|G  |I| 1| 13| || 42|Question|2-Video Lottery |S   |  54000|20081104| 0|  1|MD   |1|
|  22541|  21560|  0|G  |I| 1| 13| || 42|Question|1-Early Voting  |S   |  53950|20081104| 0|  1|MD   |1|
|  22946|  22001|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |160|20081104| 0|  1|MA   |1|
|  22947|  22002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |300|20081104| 0|  1|MA   |1|
|  22948|  22003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |320|20081104| 1|  0|MA   |1|
|  22949|  22004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |340|20081104| 1|  0|MA   |1|
|  22950|  22005|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |360|20081104| 0|  1|MA   |1|
|  22952|  22007|  6|G  |H| 1|  7| ||  3|U.S. House  |District 6  |L   |400|20081104| 0|  1|MA   |1|
|  22953|  22008|  7|G  |H| 1|  7| ||  3|U.S. House  |District 7  |L   |420|20081104| 0|  1|MA   |1|
|  22954|  22009|  8|G  |H| 1|  7| ||  3|U.S. House  |District 8  |L   |440|20081104| 1|  0|MA   |1|
|  22956|  22011| 10|G  |H| 1|  7| ||  3|U.S. House  |District 10 |L   |480|20081104| 1|  0|MA   |1|
|  23805|  23002|  1|G  |H| 1|  7| |UP-Northern Lower Pen   |  3|U.S. House  |District 1  |L   |270|20081104| 0|  1|MI   |1|
|  23806|  23003|  2|G  |H| 1|  7| |Western Lower Michigan  |  3|U.S. House  |District 2  |L   |280|20081104| 0|  1|MI   |1|
|  23807|  23004|  3|G  |H| 1|  7| |WCentral Lower Michigan |  3|U.S. House  |District 3  |L   |290|20081104| 0|  1|MI   |1|
|  23808|  23005|  4|G  |H| 1|  7| |Central Michigan|  3|U.S. House  |District 4  |L   |300|20081104| 0|  1|MI   |1|
|  23809|  23006|  5|G  |H| 1|  7| |East Central Michigan   |  3|U.S. House  |District 5  |L   |310|20081104| 0|  1|MI   |1|
|  23810|  23007|  6|G  |H| 1|  7| |Southwestern Michigan   |  3|U.S. House  |District 6  |L   |320|20081104| 0|  1|MI   |1|
|  23811|  23008|  7|G  |H| 1|  7| |South Central Michigan  |  3|U.S. House  |District 7  |L   |330|20081104| 0|  1|MI   |1|
|  23812|  23009|  8|G  |H| 1|  7| |Mid-Michigan|  3|U.S. House  |District 8  |L   |340|20081104| 0|  1|MI   |1|
|  23813|  23010|  9|G  |H| 1|  7| |Central-Eastern Oakland |  3|U.S. House  |District 9  |L   |350|20081104| 0|  1|MI   |1|
|  23814|  23011| 10|G  |H| 1|  7| |Michigan Thumb  |  3|U.S. House  |District 10 |L   |360|20081104| 0|  1|MI   |1|
|  23815|  23012| 11|G  |H| 1|  7| |Western Oakland-Wayne   |  3|U.S. House  |District 11 |L   |370|20081104| 0|  1|MI   |1|
|  23816|  23013| 12|G  |H| 1|  7| |Southern Macomb-Oakland |  3|U.S. House  |District 12 |L   |380|20081104| 0|  1|MI   |1|
|  23817|  23014| 13|G  |H| 1|  7| |Eastern Wayne   |  3|U.S. House  |District 13 |L   |390|20081104| 0|  1|MI   |1|
|  23818|  23015| 14|G  |H| 1|  7| |Central Wayne   |  3|U.S. House  |District 14 |L   |400|20081104| 0|  1|MI   |1|
|  23819|  23016| 15|G  |H| 1|  7| |Southern Wayne  |  3|U.S. House  |District 15 |L   |410|20081104| 0|  1|MI   |1|
|  23865|  22010|  9|G  |H| 1|  7| ||  3|U.S. House  |District 9  |L   |460|20081104| 1|  0|MA   |1|
|  24007|  24002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |270|20081104| 0|  1|MN   |1|
|  24010|  24003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |280|20081104| 0|  1|MN   |1|
|  24013|  24004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |290|20081104| 0|  1|MN   |1|
|  24016|  24005|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |300|20081104| 0|  1|MN   |1|
|  24019|  24006|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |310|20081104| 0|  1|MN   |1|
|  24022|  24007|  6|G  |H| 1|  7| ||  3|U.S. House  |District 6  |L   |320|20081104| 0|  1|MN   |1|
|  24025|  24008|  7|G  |H| 1|  7| ||  3|U.S. House  |District 7  |L   |330|20081104| 0|  1|MN   |1|
|  24028|  24009|  8|G  |H| 1|  7| ||  3|U.S. House  |District 8  |L   |340|20081104| 0|  1|MN   |1|
|  24356|  22006|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |379|20081104| 1|  0|MA   |1|
|  24357|  23124|  2|G  |I| 1| 13| || 42|Question|1-Income Tax Ban|S   |  11411|20081104| 0|  1|MA   |1|
|  24359|  23125|  1|G  |I| 1| 13| || 42|Question|2-Decriminalize Marijuana   |S   |  11412|20081104| 0|  1|MA   |1|
|  24361|  23126|  0|G  |I| 1| 13| || 42|Question|3-Dog Racing Ban|S   |  11413|20081104| 0|  1|MA   |1|
|  24463|  23355|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |120|20081104| 0|  1|MI   |1|
|  24483|  23366|  2|G  |I| 1|  7| || 40|Proposal|2-Stem Cell Research|S   |   6310|20081104| 0|  1|MI   |1|
|  24484|  23367|  1|G  |I| 1|  7| || 40|Proposal|1-Allow Medical Marijuana   |S   |   6300|20081104| 0|  1|MI   |1|
|  25151|  24275|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |198|20081104| 0|  1|MN   |1|
|  25602|  25001|  2|G  |S| 1|  7| ||  2|U.S. Senate |2006|S   |130|20081104| 0|  1|MS   |1|
|  25929|  25003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |200|20081104| 0|  1|MS   |1|
|  26023|  26004|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |560|20081104| 0|  1|MO   |1|
|  26025|  26005|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |610|20081104| 0|  1|MO   |1|
|  26027|  26006|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |670|20081104| 0|  1|MO   |1|
|  26029|  26007|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |720|20081104| 0|  1|MO   |1|
|  26031|  26008|  6|G  |H| 1|  7| ||  3|U.S. House  |District 6  |L   |770|20081104| 0|  1|MO   |1|
|  26033|  26009|  7|G  |H| 1|  7| ||  3|U.S. House  |District 7  |L   |830|20081104| 0|  1|MO   |1|
|  26035|  26010|  8|G  |H| 1|  7| ||  3|U.S. House  |District 8  |L   |880|20081104| 0|  1|MO   |1|
|  26037|  26011|  9|G  |H| 1|  7| ||  3|U.S. House  |District 9  |L   |920|20081104| 0|  1|MO   |1|
|  26486|  25002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |170|20081104| 0|  1|MS   |1|
|  26488|  25004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |230|20081104| 0|  1|MS   |1|
|  26489|  25005|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |260|20081104| 0|  1|MS   |1|
|  26692|  25429|  0|G  |S| 1|  7| ||  2|U.S. Senate |2008|S   |125|20081104| 0|  1|MS   |1|
|  26795|  26013|  0|G  |G| 1|  7| ||  4|Governor||S   |181|20081104| 0|  1|MO   |1|
|  27003|  27004|  0|G  |G| 1|  7| ||  4|Governor||S   |270|20081104| 0|  1|MT   |1|
|  27004|  27002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |S   |220|20081104| 0|  1|MT   |1|
|  27025|  26345|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |530|20081104| 0|  1|MO   |1|
|  27043|  26351|  1|G  |I| 1|  7| || 38|Amendment   |1-Make English Official |L   |   8021|20081104| 0|  1|MO   |1|
|  27048|  26355|  7|G  |I| 1|  7| || 41|Proposition |C-Renewable Energy  |L   |   8025|20081104| 0|  1|MO   |1|
|  27607|  27001|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |170|20081104| 0|  1|MT   |1|
|  28254|  27332|  0|G  |I| 1| 13| || 39|Initiative  |I155-Children Health Ins|S   |533|20081104| 0|  1|MT   |1|
|  28382|  28002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |300|20081104| 0|  1|NE   |1|
|  28384|  28004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |360|20081104| 0|  1|NE   |1|
|  28385|  28003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |330|20081104| 0|  1|NE   |1|
|  28594|  28001|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |164|20081104| 0|  1|NE   |1|
|  29094|  28295|  1|G  |I| 1| 13| || 39|Initiative  |424-Ban Affirmative Action  |S   |   2794|20081104| 0|  1|NE   |1|
|  30003|  30001|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |220|20081104| 0|  1|NH   |1|
|  30005|  30004|  0|G  |G| 1|  7| ||  4|Governor||S   |219|20081104| 0|  1|NH   |1|
|  30015|  30002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |330|20081104| 0|  1|NH   |1|
|  30017|  30003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |390|20081104| 0|  1|NH   |1|
|  30155|  29174|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |390|20081104| 0|  1|NV   |1|
|  31202|  31116|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |210|20081104| 0|  1|NJ   |1|
|  31205|  31117|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |240|20081104| 0|  1|NJ   |1|
|  31208|  31119|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |300|20081104| 0|  1|NJ   |1|
|  31211|  31120|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |330|20081104| 0|  1|NJ   |1|
|  31212|  31121|  6|G  |H| 1|  7| ||  3|U.S. House  |District 6  |L   |360|20081104| 0|  1|NJ   |1|
|  31215|  31123|  8|G  |H| 1|  7| ||  3|U.S. House  |District 8  |L   |420|20081104| 0|  1|NJ   |1|
|  31216|  31118|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |270|20081104| 0|  1|NJ   |1|
|  31218|  31122|  7|G  |H| 1|  7| ||  3|U.S. House  |District 7  |L   |390|20081104| 0|  1|NJ   |1|
|  31220|  31125| 10|G  |H| 1|  7| ||  3|U.S. House  |District 10 |L   |480|20081104| 0|  1|NJ   |1|
|  31223|  31127| 12|G  |H| 1|  7| ||  3|U.S. House  |District 12 |L   |540|20081104| 0|  1|NJ   |1|
|  31226|  31124|  9|G  |H| 1|  7| ||  3|U.S. House  |District 9  |L   |450|20081104| 0|  1|NJ   |1|
|  31227|  31128| 13|G  |H| 1|  7| ||  3|U.S. House  |District 13 |L   |570|20081104| 0|  1|NJ   |1|
|  31230|  31126| 11|G  |H| 1|  7| ||  3|U.S. House  |District 11 |L   |510|20081104| 0|  1|NJ   |1|
|  31296|  31001|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |140|20081104| 0|  1|NJ   |1|
|  32003|  32001|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |160|20081104| 0|  1|NM   |1|
|  32005|  32002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |161|20081104| 0|  1|NM   |1|
|  32052|  32004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |163|20081104| 0|  1|NM   |1|
|  33279|  32003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |162|20081104| 0|  1|NM   |1|
|  34969|  34005|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |780|20081104| 0|  1|NC   |1|
|  34973|  34009|  7|G  |H| 1|  7| ||  3|U.S. House  |District 7  |L   |830|20081104| 0|  1|NC   |1|
|  34975|  34011|  9|G  |H| 1|  7| ||  3|U.S. House  |District 9  |L   |850|20081104| 0|  1|NC   |1|
|  34977|  34013| 11|G  |H| 1|  7| ||  3|U.S. House  |District 11 |L   |880|20081104| 0|  1|NC   |1|
|  35342|  35002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |S   |210|20081104| 0|  1|ND   |1|
|  35343|  35004|  0|G  |G| 1|  7| ||  4|Governor||S   |240|20081104| 0|  1|ND   |1|
|  35384|  34001|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |120|20081104| 0|  1|NC   |1|
|  35385|  34003|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |740|20081104| 0|  1|NC   |1|
|  35386|  34004|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |770|20081104| 0|  1|NC   |1|
|  35387|  34006|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |790|20081104| 0|  1|NC   |1|
|  35388|  34007|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |800|20081104| 0|  1|NC   |1|
|  35389|  34008|  6|G  |H| 1|  7| ||  3|U.S. House  |District 6  |L   |820|20081104| 0|  1|NC   |1|
|  35390|  34010|  8|G  |H| 1|  7| ||  3|U.S. House  |District 8  |L   |840|20081104| 0|  1|NC   |1|
|  35391|  34012| 10|G  |H| 1|  7| ||  3|U.S. House  |District 10 |L   |860|20081104| 0|  1|NC   |1|
|  35392|  34014|  0|G  |G| 1|  7| ||  4|Governor||S   |910|20081104| 0|  1|NC   |1|
|  35419|  34184| 12|G  |H| 1|  7| ||  3|U.S. House  |District 12 |L   |890|20081104| 0|  1|NC   |1|
|  35629|  35272|  0|G  |I| 1| 13| ||999|Measure |2-Income Tax Cut|S   |   4182|20081104| 0|  1|ND   |1|
|  35753|  34280| 13|G  |H| 1|  7| ||  3|U.S. House  |District 13 |L   |900|20081104| 0|  1|NC   |1|
|  36015|  36002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |390|20081104| 0|  1|OH   |1|
|  36019|  36004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |490|20081104| 0|  1|OH   |1|
|  36021|  36005|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |530|20081104| 0|  1|OH   |1|
|  36023|  36006|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |570|20081104| 0|  1|OH   |1|
|  36025|  36007|  6|G  |H| 1|  7| ||  3|U.S. House  |District 6  |L   |620|20081104| 0|  1|OH   |1|
|  36027|  36008|  7|G  |H| 1|  7| ||  3|U.S. House  |District 7  |L   |660|20081104| 0|  1|OH   |1|
|  36029|  36009|  8|G  |H| 1|  7| ||  3|U.S. House  |District 8  |L   |700|20081104| 0|  1|OH   |1|
|  36031|  36010|  9|G  |H| 1|  7| ||  3|U.S. House  |District 9  |L   |740|20081104| 0|  1|OH   |1|
|  36033|  36011| 10|G  |H| 1|  7| ||  3|U.S. House  |District 10 |L   |790|20081104| 0|  1|OH   |1|
|  36035|  36012| 11|G  |H| 1|  7| ||  3|U.S. House  |District 11 |L   |830|20081104| 0|  1|OH   |1|
|  36037|  36013| 12|G  |H| 1|  7| ||  3|U.S. House  |District 12 |L   |880|20081104| 0|  1|OH   |1|
|  36039|  36014| 13|G  |H| 1|  7| ||  3|U.S. House  |District 13 |L   |930|20081104| 0|  1|OH   |1|
|  36041|  36015| 14|G  |H| 1|  7| ||  3|U.S. House  |District 14 |L   |980|20081104| 0|  1|OH   |1|
|  36043|  36016| 15|G  |H| 1|  7| ||  3|U.S. House  |District 15 |L   |   1030|20081104| 0|  1|OH   |1|
|  36045|  36017| 16|G  |H| 1|  7| ||  3|U.S. House  |District 16 |L   |   1070|20081104| 0|  1|OH   |1|
|  36047|  36018| 17|G  |H| 1|  7| ||  3|U.S. House  |District 17 |L   |   1120|20081104| 0|  1|OH   |1|
|  36049|  36019| 18|G  |H| 1|  7| ||  3|U.S. House  |District 18 |L   |   1170|20081104| 0|  1|OH   |1|
|  36581|   1111|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |590|20081104| 0|  1|NY   |1|
|  36582|   1112|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |670|20081104| 0|  1|NY   |1|
|  36583|   1113|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |780|20081104| 0|  1|NY   |1|
|  36584|   1114|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |870|20081104| 0|  1|NY   |1|
|  36585|   1115|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |960|20081104| 0|  1|NY   |1|
|  36586|   1116|  6|G  |H| 1|  7| ||  3|U.S. House  |District 6  |L   |   1020|20081104| 1|  0|NY   |1|
|  36587|   1117|  7|G  |H| 1|  7| ||  3|U.S. House  |District 7  |L   |   1090|20081104| 0|  1|NY   |1|
|  36588|   1118|  8|G  |H| 1|  7| ||  3|U.S. House  |District 8  |L   |   1160|20081104| 0|  1|NY   |1|
|  36589|   1119|  9|G  |H| 1|  7| ||  3|U.S. House  |District 9  |L   |   1260|20081104| 0|  1|NY   |1|
|  36590|   1120| 10|G  |H| 1|  7| ||  3|U.S. House  |District 10 |L   |   1320|20081104| 0|  1|NY   |1|
|  36591|   1121| 11|G  |H| 1|  7| ||  3|U.S. House  |District 11 |L   |   1390|20081104| 0|  1|NY   |1|
|  36592|   1122| 12|G  |H| 1|  7| ||  3|U.S. House  |District 12 |L   |   1460|20081104| 0|  1|NY   |1|
|  36593|   1123| 13|G  |H| 1|  7| ||  3|U.S. House  |District 13 |L   |   1530|20081104| 0|  1|NY   |1|
|  36594|   1124| 14|G  |H| 1|  7| ||  3|U.S. House  |District 14 |L   |   1620|20081104| 0|  1|NY   |1|
|  36595|   1125| 15|G  |H| 1|  7| ||  3|U.S. House  |District 15 |L   |   1700|20081104| 0|  1|NY   |1|
|  36596|   1126| 16|G  |H| 1|  7| ||  3|U.S. House  |District 16 |L   |   1790|20081104| 0|  1|NY   |1|
|  36597|   1127| 17|G  |H| 1|  7| ||  3|U.S. House  |District 17 |L   |   1850|20081104| 0|  1|NY   |1|
|  36598|   1128| 18|G  |H| 1|  7| ||  3|U.S. House  |District 18 |L   |   1940|20081104| 0|  1|NY   |1|
|  36599|   1129| 19|G  |H| 1|  7| ||  3|U.S. House  |District 19 |L   |   2010|20081104| 0|  1|NY   |1|
|  36600|   1130| 20|G  |H| 1|  7| ||  3|U.S. House  |District 20 |L   |   2100|20081104| 0|  1|NY   |1|
|  36601|   1131| 21|G  |H| 1|  7| ||  3|U.S. House  |District 21 |L   |   2180|20081104| 0|  1|NY   |1|
|  36602|   1132| 22|G  |H| 1|  7| ||  3|U.S. House  |District 22 |L   |   2240|20081104| 0|  1|NY   |1|
|  36603|   1133| 23|G  |H| 1|  7| ||  3|U.S. House  |District 23 |L   |   2330|20081104| 0|  1|NY   |1|
|  36604|   1134| 24|G  |H| 1|  7| ||  3|U.S. House  |District 24 |L   |   2390|20081104| 0|  1|NY   |1|
|  36605|   1135| 25|G  |H| 1|  7| ||  3|U.S. House  |District 25 |L   |   2460|20081104| 0|  1|NY   |1|
|  36606|   1136| 26|G  |H| 1|  7| ||  3|U.S. House  |District 26 |L   |   2550|20081104| 0|  1|NY   |1|
|  36607|   1137| 27|G  |H| 1|  7| ||  3|U.S. House  |District 27 |L   |   2630|20081104| 0|  1|NY   |1|
|  36608|   1138| 28|G  |H| 1|  7| ||  3|U.S. House  |District 28 |L   |   2700|20081104| 0|  1|NY   |1|
|  36609|   1139| 29|G  |H| 1|  7| ||  3|U.S. House  |District 29 |L   |   2780|20081104| 0|  1|NY   |1|
|  37030|  37002|  1|G  |H| 1|  7| ||  3|U.S. House  |District 1  |L   |560|20081104| 0|  1|OK   |1|
|  37034|  37004|  3|G  |H| 1|  7| ||  3|U.S. House  |District 3  |L   |640|20081104| 0|  1|OK   |1|
|  37036|  37005|  4|G  |H| 1|  7| ||  3|U.S. House  |District 4  |L   |680|20081104| 0|  1|OK   |1|
|  37258|  36003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |440|20081104| 0|  1|OH   |1|
|  37855|  37003|  2|G  |H| 1|  7| ||  3|U.S. House  |District 2  |L   |600|20081104| 0|  1|OK   |1|
|  37856|  37006|  5|G  |H| 1|  7| ||  3|U.S. House  |District 5  |L   |730|20081104| 0|  1|OK   |1|
|  37960|  37001|  0|G  |S| 1|  7| ||  2|U.S. Senate ||S   |510|20081104| 0|  1|OK   |1|
